order_id,customer_id,product_id,quantity,total_price,order_date,order_status
ORD-0152,CUST-008,9,4,280000,2024-12-23,completed
ORD-0152,CUST-008,8,3,120000,2024-12-23,completed
ORD-0153,CUST-015,32,2,28000,2025-02-23,completed
ORD-0153,CUST-015,18,5,60000,2025-02-23,completed
ORD-0153,CUST-015,33,2,20000,2025-02-23,completed
ORD-0154,CUST-015,19,5,60000,2025-01-06,completed
ORD-0154,CUST-015,33,3,30000,2025-01-06,completed
ORD-0155,CUST-020,57,5,60000,2025-02-21,completed
ORD-0155,CUST-020,48,1,10000,2025-02-21,completed
ORD-0155,CUST-020,42,2,40000,2025-02-21,completed
ORD-0156,CUST-010,40,1,18000,2025-01-23,completed
ORD-0156,CUST-010,51,4,80000,2025-01-23,completed
ORD-0156,CUST-010,24,1,10000,2025-01-23,completed
ORD-0156,CUST-010,27,5,50000,2025-01-23,completed
ORD-0157,CUST-014,46,4,120000,2025-01-16,completed
ORD-0157,CUST-014,38,4,72000,2025-01-16,completed
ORD-0157,CUST-014,22,5,50000,2025-01-16,completed
ORD-0158,CUST-013,32,1,5000,2024-12-10,completed
ORD-0158,CUST-013,30,5,90000,2024-12-10,completed
ORD-0158,CUST-013,9,4,160000,2024-12-10,completed
ORD-0158,CUST-013,48,3,60000,2024-12-10,completed
ORD-0159,CUST-001,5,3,210000,2024-12-05,completed
ORD-0159,CUST-001,3,5,200000,2024-12-05,completed
ORD-0160,CUST-006,57,5,120000,2025-02-10,completed
ORD-0160,CUST-006,52,2,24000,2025-02-10,completed
ORD-0161,CUST-006,48,1,10000,2025-01-15,completed
ORD-0161,CUST-006,57,4,12000,2025-01-15,completed
ORD-0162,CUST-004,54,4,48000,2024-12-24,completed
ORD-0162,CUST-004,53,2,48000,2024-12-24,completed
ORD-0163,CUST-008,14,5,90000,2025-02-12,completed
ORD-0163,CUST-008,19,3,36000,2025-02-12,completed
ORD-0164,CUST-006,11,3,36000,2025-01-29,completed
ORD-0164,CUST-006,54,4,48000,2025-01-29,completed
ORD-0164,CUST-006,53,2,36000,2025-01-29,completed
ORD-0165,CUST-003,36,4,40000,2025-02-16,completed
ORD-0165,CUST-003,22,3,30000,2025-02-16,completed
ORD-0165,CUST-003,45,3,72000,2025-02-16,completed
ORD-0166,CUST-020,13,4,72000,2025-02-09,completed
ORD-0166,CUST-020,43,2,40000,2025-02-09,completed
ORD-0166,CUST-020,34,5,70000,2025-02-09,completed
ORD-0166,CUST-020,15,2,40000,2025-02-09,completed
ORD-0167,CUST-008,7,3,210000,2024-12-20,completed
ORD-0167,CUST-008,1,4,160000,2024-12-20,completed
ORD-0168,CUST-011,42,3,60000,2024-12-07,completed
ORD-0168,CUST-011,43,1,24000,2024-12-07,completed
ORD-0169,CUST-015,49,5,150000,2024-12-12,completed
ORD-0169,CUST-015,40,2,20000,2024-12-12,completed
ORD-0169,CUST-015,43,5,150000,2024-12-12,completed
ORD-0170,CUST-006,43,1,10000,2025-02-14,completed
ORD-0170,CUST-006,41,5,50000,2025-02-14,completed
ORD-0170,CUST-006,42,1,30000,2025-02-14,completed
ORD-0170,CUST-006,23,5,70000,2025-02-14,completed
ORD-0171,CUST-010,47,4,96000,2025-02-10,completed
ORD-0171,CUST-010,37,4,72000,2025-02-10,completed
ORD-0171,CUST-010,27,2,10000,2025-02-10,completed
ORD-0171,CUST-010,44,5,100000,2025-02-10,completed
ORD-0172,CUST-013,38,4,20000,2024-12-03,cancelled
ORD-0172,CUST-013,46,2,48000,2024-12-03,cancelled
ORD-0173,CUST-009,53,1,3000,2024-12-27,completed
ORD-0173,CUST-009,11,3,36000,2024-12-27,completed
ORD-0174,CUST-020,40,2,28000,2025-02-05,completed
ORD-0174,CUST-020,24,2,36000,2025-02-05,completed
ORD-0174,CUST-020,51,2,60000,2025-02-05,completed
ORD-0175,CUST-007,19,3,54000,2025-01-08,completed
ORD-0175,CUST-007,14,5,90000,2025-01-08,completed
ORD-0175,CUST-007,32,3,15000,2025-01-08,completed
ORD-0176,CUST-004,19,3,96000,2024-12-20,completed
ORD-0176,CUST-004,32,5,50000,2024-12-20,completed
ORD-0176,CUST-004,14,5,160000,2024-12-20,completed
ORD-0176,CUST-004,18,5,160000,2024-12-20,completed
ORD-0177,CUST-007,41,4,80000,2025-01-02,completed
ORD-0177,CUST-007,43,2,60000,2025-01-02,completed
ORD-0177,CUST-007,31,1,18000,2025-01-02,completed
ORD-0177,CUST-007,23,4,20000,2025-01-02,completed
ORD-0177,CUST-007,17,2,24000,2025-01-02,completed
ORD-0178,CUST-014,44,4,80000,2025-01-02,completed
ORD-0178,CUST-014,36,5,70000,2025-01-02,completed
ORD-0178,CUST-014,22,4,20000,2025-01-02,completed
ORD-0178,CUST-014,45,1,20000,2025-01-02,completed
ORD-0179,CUST-015,14,5,90000,2024-12-17,completed
ORD-0179,CUST-015,18,5,60000,2024-12-17,completed
ORD-0179,CUST-015,33,3,30000,2024-12-17,completed
ORD-0180,CUST-002,54,5,60000,2025-01-05,completed
ORD-0180,CUST-002,51,1,10000,2025-01-05,completed
ORD-0181,CUST-018,19,1,18000,2024-12-29,cancelled
ORD-0181,CUST-018,40,4,56000,2024-12-29,cancelled
ORD-0181,CUST-018,9,4,160000,2024-12-29,cancelled
ORD-0181,CUST-018,54,2,6000,2024-12-29,cancelled
ORD-0182,CUST-003,6,1,65000,2024-12-13,completed
ORD-0182,CUST-003,15,4,80000,2024-12-13,completed
ORD-0183,CUST-005,43,2,48000,2024-12-01,completed
ORD-0183,CUST-005,42,5,120000,2024-12-01,completed
ORD-0183,CUST-005,41,3,90000,2024-12-01,completed
ORD-0184,CUST-005,2,3,210000,2024-12-09,completed
ORD-0184,CUST-005,1,5,325000,2024-12-09,completed
ORD-0185,CUST-012,41,3,60000,2024-12-23,completed
ORD-0185,CUST-012,43,4,80000,2024-12-23,completed
ORD-0185,CUST-012,23,5,70000,2024-12-23,completed
ORD-0185,CUST-012,42,2,48000,2024-12-23,completed
ORD-0186,CUST-009,21,3,42000,2025-02-04,completed
ORD-0186,CUST-009,34,5,90000,2025-02-04,completed
ORD-0186,CUST-009,37,2,28000,2025-02-04,completed
ORD-0186,CUST-009,35,3,30000,2025-02-04,completed
ORD-0187,CUST-016,50,4,96000,2024-12-17,completed
ORD-0187,CUST-016,57,1,18000,2024-12-17,completed
ORD-0187,CUST-016,48,5,150000,2024-12-17,completed
ORD-0187,CUST-016,52,3,54000,2024-12-17,completed
ORD-0188,CUST-017,43,1,24000,2025-01-24,completed
ORD-0188,CUST-017,23,1,14000,2025-01-24,completed
ORD-0189,CUST-012,57,1,24000,2025-02-23,completed
ORD-0189,CUST-012,27,3,42000,2025-02-23,completed
ORD-0190,CUST-018,11,2,24000,2024-12-25,completed
ORD-0190,CUST-018,32,1,18000,2024-12-25,completed
ORD-0190,CUST-018,8,2,140000,2024-12-25,completed
ORD-0190,CUST-018,31,3,15000,2024-12-25,completed
ORD-0191,CUST-017,57,3,9000,2025-02-09,completed
ORD-0191,CUST-017,6,2,60000,2025-02-09,completed
ORD-0191,CUST-017,20,3,36000,2025-02-09,completed
ORD-0192,CUST-014,30,3,54000,2025-02-24,completed
ORD-0192,CUST-014,15,2,36000,2025-02-24,completed
ORD-0192,CUST-014,6,5,200000,2025-02-24,completed
ORD-0193,CUST-007,43,2,60000,2025-01-25,completed
ORD-0193,CUST-007,42,5,100000,2025-01-25,completed
ORD-0193,CUST-007,23,3,30000,2025-01-25,completed
ORD-0193,CUST-007,2,1,65000,2025-01-25,completed
ORD-0193,CUST-007,56,5,120000,2025-01-25,completed
ORD-0194,CUST-003,30,3,30000,2025-02-08,completed
ORD-0194,CUST-003,8,4,260000,2025-02-08,completed
ORD-0195,CUST-003,10,3,90000,2024-12-30,completed
ORD-0195,CUST-003,19,4,48000,2024-12-30,completed
ORD-0196,CUST-020,7,1,30000,2025-02-12,completed
ORD-0196,CUST-020,11,1,12000,2025-02-12,completed
ORD-0196,CUST-020,1,5,325000,2025-02-12,completed
ORD-0196,CUST-020,31,4,72000,2025-02-12,completed
ORD-0197,CUST-010,17,3,54000,2025-01-03,completed
ORD-0197,CUST-010,16,1,32000,2025-01-03,completed
ORD-0197,CUST-010,14,1,12000,2025-01-03,completed
ORD-0198,CUST-004,50,8,240000,2025-01-08,completed
ORD-0198,CUST-004,47,8,80000,2025-01-08,completed
ORD-0198,CUST-004,52,3,36000,2025-01-08,completed
ORD-0198,CUST-004,48,4,96000,2025-01-08,completed
ORD-0199,CUST-001,31,1,10000,2025-02-01,completed
ORD-0199,CUST-001,7,3,90000,2025-02-01,completed
ORD-0200,CUST-010,9,4,280000,2025-01-07,completed
ORD-0200,CUST-010,8,3,210000,2025-01-07,completed
ORD-0201,CUST-014,19,3,60000,2025-02-14,completed
ORD-0201,CUST-014,32,2,36000,2025-02-14,completed
ORD-0201,CUST-014,14,2,64000,2025-02-14,completed
ORD-0201,CUST-014,33,5,25000,2025-02-14,completed
ORD-0202,CUST-014,24,2,20000,2024-12-20,completed
ORD-0202,CUST-014,15,2,40000,2024-12-20,completed
ORD-0203,CUST-004,55,2,48000,2025-02-03,completed
ORD-0203,CUST-004,27,4,72000,2025-02-03,completed
ORD-0203,CUST-004,3,2,130000,2025-02-03,completed
ORD-0203,CUST-004,18,3,36000,2025-02-03,completed
ORD-0204,CUST-006,38,4,40000,2025-01-22,completed
ORD-0204,CUST-006,22,4,40000,2025-01-22,completed
ORD-0204,CUST-006,36,5,50000,2025-01-22,completed
ORD-0205,CUST-012,54,5,60000,2025-02-04,completed
ORD-0205,CUST-012,22,1,14000,2025-02-04,completed
ORD-0205,CUST-012,11,3,60000,2025-02-04,completed
ORD-0205,CUST-012,17,3,36000,2025-02-04,completed
ORD-0205,CUST-012,6,1,40000,2025-02-04,completed
ORD-0206,CUST-009,11,4,48000,2024-12-14,completed
ORD-0206,CUST-009,53,1,12000,2024-12-14,completed
ORD-0206,CUST-009,54,3,54000,2024-12-14,completed
ORD-0207,CUST-015,36,3,30000,2025-01-03,completed
ORD-0207,CUST-015,22,3,54000,2025-01-03,completed
ORD-0207,CUST-015,46,4,80000,2025-01-03,completed
ORD-0208,CUST-016,35,3,54000,2025-02-20,completed
ORD-0208,CUST-016,36,1,5000,2025-02-20,completed
ORD-0208,CUST-016,54,5,90000,2025-02-20,completed
ORD-0208,CUST-016,4,4,280000,2025-02-20,completed
ORD-0209,CUST-016,50,8,240000,2025-01-18,completed
ORD-0209,CUST-016,9,3,90000,2025-01-18,completed
ORD-0209,CUST-016,55,1,3000,2025-01-18,completed
ORD-0209,CUST-016,4,1,65000,2025-01-18,completed
ORD-0210,CUST-019,45,2,48000,2024-12-01,completed
ORD-0210,CUST-019,12,5,100000,2024-12-01,completed
ORD-0210,CUST-019,26,3,42000,2024-12-01,completed
ORD-0210,CUST-019,53,2,6000,2024-12-01,completed
ORD-0211,CUST-002,36,1,10000,2025-02-19,completed
ORD-0211,CUST-002,22,2,10000,2025-02-19,completed
ORD-0211,CUST-002,45,3,60000,2025-02-19,completed
ORD-0211,CUST-002,44,5,120000,2025-02-19,completed
ORD-0212,CUST-005,19,1,32000,2024-12-25,completed
ORD-0212,CUST-005,33,4,40000,2024-12-25,completed
ORD-0213,CUST-003,53,1,24000,2025-02-11,completed
ORD-0213,CUST-003,54,3,72000,2025-02-11,completed
ORD-0213,CUST-003,11,3,60000,2025-02-11,completed
ORD-0214,CUST-003,52,3,36000,2025-02-22,completed
ORD-0214,CUST-003,29,2,20000,2025-02-22,completed
ORD-0215,CUST-012,47,10,240000,2024-12-07,completed
ORD-0215,CUST-012,57,3,72000,2024-12-07,completed
ORD-0215,CUST-012,48,3,90000,2024-12-07,completed
ORD-0216,CUST-013,24,4,20000,2025-01-20,completed
ORD-0216,CUST-013,40,1,18000,2025-01-20,completed
ORD-0216,CUST-013,27,3,15000,2025-01-20,completed
ORD-0216,CUST-013,51,5,150000,2025-01-20,completed
ORD-0217,CUST-016,35,2,28000,2025-01-15,completed
ORD-0217,CUST-016,57,5,120000,2025-01-15,completed
ORD-0217,CUST-016,31,5,50000,2025-01-15,completed
ORD-0218,CUST-006,57,1,3000,2025-01-09,completed
ORD-0218,CUST-006,34,2,36000,2025-01-09,completed
ORD-0218,CUST-006,47,4,120000,2025-01-09,completed
ORD-0218,CUST-006,51,2,20000,2025-01-09,completed
ORD-0219,CUST-001,52,4,72000,2024-12-22,completed
ORD-0219,CUST-001,18,1,20000,2024-12-22,completed
ORD-0219,CUST-001,20,1,32000,2024-12-22,completed
ORD-0219,CUST-001,11,1,32000,2024-12-22,completed
ORD-0219,CUST-001,15,1,18000,2024-12-22,completed
ORD-0220,CUST-016,54,5,120000,2024-12-16,completed
ORD-0220,CUST-016,53,2,24000,2024-12-16,completed
ORD-0220,CUST-016,11,5,100000,2024-12-16,completed
ORD-0221,CUST-020,6,1,65000,2024-12-24,completed
ORD-0221,CUST-020,15,1,18000,2024-12-24,completed
ORD-0221,CUST-020,30,2,20000,2024-12-24,completed
ORD-0222,CUST-016,18,2,36000,2024-12-08,completed
ORD-0222,CUST-016,8,1,30000,2024-12-08,completed
ORD-0222,CUST-016,53,3,72000,2024-12-08,completed
ORD-0223,CUST-009,1,4,120000,2024-12-15,completed
ORD-0223,CUST-009,25,2,36000,2024-12-15,completed
ORD-0223,CUST-009,31,1,14000,2024-12-15,completed
ORD-0223,CUST-009,53,1,18000,2024-12-15,completed
ORD-0224,CUST-010,32,2,20000,2024-12-25,completed
ORD-0224,CUST-010,2,2,130000,2024-12-25,completed
ORD-0224,CUST-010,28,1,18000,2024-12-25,completed
ORD-0225,CUST-006,23,3,30000,2025-01-16,completed
ORD-0225,CUST-006,42,5,50000,2025-01-16,completed
ORD-0225,CUST-006,43,5,150000,2025-01-16,completed
ORD-0226,CUST-002,35,5,90000,2025-02-28,completed
ORD-0226,CUST-002,20,3,60000,2025-02-28,completed
ORD-0227,CUST-016,5,4,120000,2024-12-07,completed
ORD-0227,CUST-016,1,4,260000,2024-12-07,completed
ORD-0228,CUST-017,32,5,90000,2024-12-26,completed
ORD-0228,CUST-017,33,3,30000,2024-12-26,completed
ORD-0228,CUST-017,18,2,64000,2024-12-26,completed
ORD-0229,CUST-013,14,1,20000,2025-01-15,completed
ORD-0229,CUST-013,10,4,260000,2025-01-15,completed
ORD-0229,CUST-013,9,1,65000,2025-01-15,completed
ORD-0229,CUST-013,33,5,25000,2025-01-15,completed
ORD-0229,CUST-013,1,1,65000,2025-01-15,completed
ORD-0230,CUST-001,52,2,36000,2025-01-19,completed
ORD-0230,CUST-001,50,9,90000,2025-01-19,completed
ORD-0230,CUST-001,57,5,90000,2025-01-19,completed
ORD-0230,CUST-001,47,8,192000,2025-01-19,completed
ORD-0231,CUST-018,25,5,90000,2024-12-01,completed
ORD-0231,CUST-018,48,3,72000,2024-12-01,completed
ORD-0231,CUST-018,29,3,15000,2024-12-01,completed
ORD-0232,CUST-019,41,4,40000,2025-01-10,completed
ORD-0232,CUST-019,4,3,90000,2025-01-10,completed
ORD-0233,CUST-007,15,3,54000,2025-01-02,completed
ORD-0233,CUST-007,10,2,140000,2025-01-02,completed
ORD-0233,CUST-007,55,1,18000,2025-01-02,completed
ORD-0233,CUST-007,53,3,9000,2025-01-02,completed
ORD-0234,CUST-003,57,3,36000,2025-01-09,completed
ORD-0234,CUST-003,37,3,15000,2025-01-09,completed
ORD-0235,CUST-007,13,5,90000,2025-02-16,completed
ORD-0235,CUST-007,37,1,10000,2025-02-16,completed
ORD-0236,CUST-007,23,2,20000,2025-01-18,completed
ORD-0236,CUST-007,41,1,24000,2025-01-18,completed
ORD-0236,CUST-007,42,4,80000,2025-01-18,completed
ORD-0237,CUST-017,12,5,60000,2025-02-17,completed
ORD-0237,CUST-017,7,1,40000,2025-02-17,completed
ORD-0237,CUST-017,10,5,200000,2025-02-17,completed
ORD-0237,CUST-017,9,3,195000,2025-02-17,completed
ORD-0238,CUST-011,11,5,90000,2024-12-10,completed
ORD-0238,CUST-011,31,2,20000,2024-12-10,completed
ORD-0239,CUST-003,13,1,12000,2024-12-30,completed
ORD-0239,CUST-003,33,2,20000,2024-12-30,completed
ORD-0240,CUST-016,15,2,64000,2025-02-25,completed
ORD-0240,CUST-016,6,4,160000,2025-02-25,completed
ORD-0241,CUST-019,24,3,30000,2024-12-04,completed
ORD-0241,CUST-019,40,4,72000,2024-12-04,completed
ORD-0241,CUST-019,27,2,28000,2024-12-04,completed
ORD-0241,CUST-019,51,3,60000,2024-12-04,completed
ORD-0242,CUST-011,23,4,72000,2025-02-20,completed
ORD-0242,CUST-011,43,3,72000,2025-02-20,completed
ORD-0243,CUST-007,2,3,195000,2024-12-16,completed
ORD-0243,CUST-007,1,2,140000,2024-12-16,completed
ORD-0243,CUST-007,3,4,280000,2024-12-16,completed
ORD-0244,CUST-014,27,5,70000,2024-12-10,completed
ORD-0244,CUST-014,24,3,15000,2024-12-10,completed
ORD-0244,CUST-014,40,1,10000,2024-12-10,completed
ORD-0244,CUST-014,51,5,150000,2024-12-10,completed
ORD-0245,CUST-017,9,3,120000,2025-02-23,completed
ORD-0245,CUST-017,7,4,120000,2025-02-23,completed
ORD-0245,CUST-017,12,2,64000,2025-02-23,completed
ORD-0246,CUST-020,45,3,30000,2025-02-22,completed
ORD-0246,CUST-020,44,4,120000,2025-02-22,completed
ORD-0246,CUST-020,36,1,10000,2025-02-22,completed
ORD-0246,CUST-020,22,3,54000,2025-02-22,completed
ORD-0247,CUST-014,33,5,25000,2025-02-09,completed
ORD-0247,CUST-014,57,5,120000,2025-02-09,completed
ORD-0247,CUST-014,47,2,40000,2025-02-09,completed
ORD-0247,CUST-014,16,5,100000,2025-02-09,completed
ORD-0247,CUST-014,56,3,9000,2025-02-09,completed
ORD-0248,CUST-019,43,4,40000,2025-01-15,completed
ORD-0248,CUST-019,9,3,195000,2025-01-15,completed
ORD-0248,CUST-019,2,1,65000,2025-01-15,completed
ORD-0248,CUST-019,29,3,42000,2025-01-15,completed
ORD-0248,CUST-019,8,5,150000,2025-01-15,completed
ORD-0249,CUST-004,31,4,40000,2025-02-25,completed
ORD-0249,CUST-004,32,5,70000,2025-02-25,completed
ORD-0249,CUST-004,36,3,42000,2025-02-25,completed
ORD-0250,CUST-002,57,1,18000,2025-01-22,completed
ORD-0250,CUST-002,47,8,160000,2025-01-22,completed
ORD-0251,CUST-007,7,2,80000,2024-12-31,completed
ORD-0251,CUST-007,35,1,5000,2024-12-31,completed
ORD-0251,CUST-007,23,3,54000,2024-12-31,completed
ORD-0252,CUST-001,26,5,90000,2025-01-07,completed
ORD-0252,CUST-001,3,1,65000,2025-01-07,completed
ORD-0252,CUST-001,37,4,56000,2025-01-07,completed
ORD-0252,CUST-001,29,1,18000,2025-01-07,completed
ORD-0252,CUST-001,28,3,54000,2025-01-07,completed
ORD-0253,CUST-005,19,3,60000,2024-12-20,completed
ORD-0253,CUST-005,52,6,72000,2024-12-20,completed
ORD-0254,CUST-004,52,4,72000,2025-01-19,completed
ORD-0254,CUST-004,9,2,140000,2025-01-19,completed
ORD-0254,CUST-004,38,4,20000,2025-01-19,completed
ORD-0255,CUST-011,53,3,36000,2025-02-16,completed
ORD-0255,CUST-011,21,3,54000,2025-02-16,completed
ORD-0255,CUST-011,30,1,10000,2025-02-16,completed
ORD-0255,CUST-011,6,3,120000,2025-02-16,completed
ORD-0256,CUST-013,31,4,20000,2024-12-08,completed
ORD-0256,CUST-013,11,1,32000,2024-12-08,completed
ORD-0256,CUST-013,7,3,210000,2024-12-08,completed
ORD-0256,CUST-013,1,1,40000,2024-12-08,completed
ORD-0257,CUST-015,50,3,72000,2024-12-21,completed
ORD-0257,CUST-015,57,4,96000,2024-12-21,completed
ORD-0257,CUST-015,48,5,50000,2024-12-21,completed
ORD-0257,CUST-015,47,8,240000,2024-12-21,completed
ORD-0258,CUST-010,12,3,96000,2024-12-28,completed
ORD-0258,CUST-010,7,2,140000,2024-12-28,completed
ORD-0258,CUST-010,10,3,195000,2024-12-28,completed
ORD-0258,CUST-010,8,1,30000,2024-12-28,completed
ORD-0259,CUST-008,24,3,54000,2024-12-27,completed
ORD-0259,CUST-008,22,1,10000,2024-12-27,completed
ORD-0259,CUST-008,10,3,210000,2024-12-27,completed
ORD-0259,CUST-008,50,10,240000,2024-12-27,completed
ORD-0260,CUST-017,51,5,50000,2024-12-23,completed
ORD-0260,CUST-017,10,1,70000,2024-12-23,completed
ORD-0260,CUST-017,19,4,48000,2024-12-23,completed
ORD-0260,CUST-017,32,4,40000,2024-12-23,completed
ORD-0261,CUST-013,22,2,20000,2024-12-11,completed
ORD-0261,CUST-013,45,1,30000,2024-12-11,completed
ORD-0262,CUST-009,19,1,18000,2024-12-29,completed
ORD-0262,CUST-009,14,1,32000,2024-12-29,completed
ORD-0262,CUST-009,13,2,64000,2024-12-29,completed
ORD-0263,CUST-005,39,1,10000,2024-12-10,completed
ORD-0263,CUST-005,53,2,48000,2024-12-10,completed
ORD-0263,CUST-005,50,7,70000,2024-12-10,completed
ORD-0263,CUST-005,36,1,18000,2024-12-10,completed
ORD-0264,CUST-006,46,4,80000,2024-12-31,completed
ORD-0264,CUST-006,36,5,50000,2024-12-31,completed
ORD-0264,CUST-006,38,5,50000,2024-12-31,completed
ORD-0265,CUST-011,34,1,18000,2025-01-17,completed
ORD-0265,CUST-011,35,1,14000,2025-01-17,completed
ORD-0265,CUST-011,21,3,42000,2025-01-17,completed
ORD-0266,CUST-007,29,2,28000,2025-01-31,completed
ORD-0266,CUST-007,26,3,15000,2025-01-31,completed
ORD-0267,CUST-006,56,5,90000,2025-02-07,completed
ORD-0267,CUST-006,48,3,90000,2025-02-07,completed
ORD-0268,CUST-020,14,5,100000,2024-12-05,completed
ORD-0268,CUST-020,18,4,128000,2024-12-05,completed
ORD-0269,CUST-017,12,2,36000,2025-02-28,completed
ORD-0269,CUST-017,7,4,160000,2025-02-28,completed
ORD-0270,CUST-012,7,3,90000,2025-02-24,completed
ORD-0270,CUST-012,9,5,325000,2025-02-24,completed
ORD-0270,CUST-012,10,3,210000,2025-02-24,completed
ORD-0270,CUST-012,8,2,130000,2025-02-24,completed
ORD-0271,CUST-003,1,5,200000,2024-12-04,completed
ORD-0271,CUST-003,4,3,120000,2024-12-04,completed
ORD-0271,CUST-003,2,4,280000,2024-12-04,completed
ORD-0271,CUST-003,5,2,140000,2024-12-04,completed
ORD-0272,CUST-003,13,3,60000,2025-01-30,completed
ORD-0272,CUST-003,4,3,195000,2025-01-30,completed
ORD-0272,CUST-003,57,3,36000,2025-01-30,completed
ORD-0273,CUST-013,10,4,160000,2025-02-08,completed
ORD-0273,CUST-013,7,5,150000,2025-02-08,completed
ORD-0274,CUST-005,22,2,36000,2025-02-03,completed
ORD-0274,CUST-005,36,1,5000,2025-02-03,completed
ORD-0274,CUST-005,38,3,42000,2025-02-03,completed
ORD-0274,CUST-005,46,4,120000,2025-02-03,completed
ORD-0275,CUST-008,14,2,40000,2024-12-19,completed
ORD-0275,CUST-008,19,5,90000,2024-12-19,completed
ORD-0276,CUST-018,4,3,210000,2025-02-23,completed
ORD-0276,CUST-018,46,4,40000,2025-02-23,completed
ORD-0277,CUST-010,22,5,50000,2025-01-27,completed
ORD-0277,CUST-010,38,5,25000,2025-01-27,completed
ORD-0278,CUST-001,36,3,54000,2025-01-25,completed
ORD-0278,CUST-001,22,5,25000,2025-01-25,completed
ORD-0278,CUST-001,46,5,100000,2025-01-25,completed
ORD-0278,CUST-001,38,4,72000,2025-01-25,completed
ORD-0279,CUST-019,30,4,40000,2025-02-23,completed
ORD-0279,CUST-019,6,5,325000,2025-02-23,completed
ORD-0280,CUST-004,1,2,140000,2024-12-27,completed
ORD-0280,CUST-004,3,3,195000,2024-12-27,completed
ORD-0281,CUST-014,17,1,32000,2025-02-21,completed
ORD-0281,CUST-014,5,2,80000,2025-02-21,completed
ORD-0281,CUST-014,9,3,90000,2025-02-21,completed
ORD-0281,CUST-014,4,2,140000,2025-02-21,completed
ORD-0281,CUST-014,36,2,20000,2025-02-21,completed
ORD-0282,CUST-007,25,2,36000,2024-12-31,completed
ORD-0282,CUST-007,2,3,90000,2024-12-31,completed
ORD-0282,CUST-007,20,3,36000,2024-12-31,completed
ORD-0283,CUST-019,34,3,42000,2025-01-24,completed
ORD-0283,CUST-019,6,5,350000,2025-01-24,completed
ORD-0283,CUST-019,33,3,54000,2025-01-24,completed
ORD-0283,CUST-019,11,2,36000,2025-01-24,completed
ORD-0284,CUST-015,1,5,200000,2025-01-10,completed
ORD-0284,CUST-015,3,3,120000,2025-01-10,completed
ORD-0284,CUST-015,4,1,30000,2025-01-10,completed
ORD-0284,CUST-015,2,2,140000,2025-01-10,completed
ORD-0285,CUST-005,46,2,20000,2024-12-30,completed
ORD-0285,CUST-005,34,1,18000,2024-12-30,completed
ORD-0285,CUST-005,13,5,90000,2024-12-30,completed
ORD-0285,CUST-005,35,5,25000,2024-12-30,completed
ORD-0286,CUST-001,26,1,18000,2024-12-18,completed
ORD-0286,CUST-001,37,1,14000,2024-12-18,completed
ORD-0286,CUST-001,15,2,36000,2024-12-18,completed
ORD-0286,CUST-001,36,1,14000,2024-12-18,completed
ORD-0286,CUST-001,19,2,24000,2024-12-18,completed
ORD-0287,CUST-017,43,2,40000,2025-01-22,completed
ORD-0287,CUST-017,23,4,72000,2025-01-22,completed
ORD-0287,CUST-017,41,4,80000,2025-01-22,completed
ORD-0287,CUST-017,42,2,40000,2025-01-22,completed
ORD-0288,CUST-004,35,1,14000,2025-02-26,completed
ORD-0288,CUST-004,40,1,10000,2025-02-26,completed
ORD-0288,CUST-004,10,1,30000,2025-02-26,completed
ORD-0289,CUST-004,7,2,60000,2025-01-06,completed
ORD-0289,CUST-004,31,3,15000,2025-01-06,completed
ORD-0290,CUST-004,32,5,70000,2025-02-02,completed
ORD-0290,CUST-004,18,5,60000,2025-02-02,completed
ORD-0290,CUST-004,19,1,20000,2025-02-02,completed
ORD-0291,CUST-014,33,4,72000,2025-01-03,completed
ORD-0291,CUST-014,13,1,32000,2025-01-03,completed
ORD-0291,CUST-014,32,4,72000,2025-01-03,completed
ORD-0292,CUST-001,3,1,70000,2025-02-18,completed
ORD-0292,CUST-001,5,3,120000,2025-02-18,completed
ORD-0293,CUST-007,48,4,120000,2024-12-11,completed
ORD-0293,CUST-007,57,5,90000,2024-12-11,completed
ORD-0293,CUST-007,50,3,30000,2024-12-11,completed
ORD-0293,CUST-007,52,10,180000,2024-12-11,completed
ORD-0294,CUST-009,1,1,40000,2025-01-27,completed
ORD-0294,CUST-009,7,5,350000,2025-01-27,completed
ORD-0294,CUST-009,31,4,56000,2025-01-27,completed
ORD-0295,CUST-011,14,3,54000,2024-12-08,completed
ORD-0295,CUST-011,19,2,40000,2024-12-08,completed
ORD-0295,CUST-011,18,1,32000,2024-12-08,completed
ORD-0295,CUST-011,32,2,20000,2024-12-08,completed
ORD-0296,CUST-011,19,3,54000,2024-12-03,completed
ORD-0296,CUST-011,32,1,18000,2024-12-03,completed
ORD-0297,CUST-002,48,5,50000,2025-02-15,completed
ORD-0297,CUST-002,56,4,12000,2025-02-15,completed
ORD-0297,CUST-002,57,5,90000,2025-02-15,completed
ORD-0298,CUST-019,32,5,25000,2024-12-20,completed
ORD-0298,CUST-019,14,1,18000,2024-12-20,completed
ORD-0298,CUST-019,18,4,72000,2024-12-20,completed
ORD-0298,CUST-019,19,1,32000,2024-12-20,completed
ORD-0299,CUST-010,38,1,18000,2024-12-27,completed
ORD-0299,CUST-010,22,3,42000,2024-12-27,completed
ORD-0300,CUST-017,32,1,14000,2024-12-22,completed
ORD-0300,CUST-017,13,5,60000,2024-12-22,completed
ORD-0301,CUST-013,23,5,90000,2025-01-22,cancelled
